customer_id,rating,rating_date,movie_id,release_year,title,rating_year,set,release_era,avg_rating_of_similar_customers,number_of_similar_customers,rating_x_era_avg
2185643,4,2002-10-09,5488,1977,Kentucky Fried Movie,2002,training,70s and 80s,2.3333333333333335,3.0,3.261954261954262
1288346,1,2003-03-28,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,2.6666666666666665,6.0,3.261954261954262
655111,1,2003-05-18,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,4.0,5.0,3.261954261954262
1832243,2,2004-02-27,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,2.0,5.0,3.261954261954262
1878057,3,2004-10-26,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,2.5,2.0,3.261954261954262
1181649,4,2004-12-08,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,2.0,3.0,3.261954261954262
1444287,3,2002-08-09,5488,1977,Kentucky Fried Movie,2002,training,70s and 80s,3.261954261954262,0.0,3.261954261954262
2014141,2,2004-07-09,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,2.75,4.0,3.261954261954262
2598477,3,2003-11-03,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,3.6666666666666665,6.0,3.261954261954262
490057,2,2002-10-18,5488,1977,Kentucky Fried Movie,2002,training,70s and 80s,3.2,5.0,3.0
1000634,3,2003-02-12,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,2.6666666666666665,3.0,3.261954261954262
1756840,3,2003-05-18,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,4.0,4.0,3.261954261954262
1547173,5,2004-08-29,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,3.2,5.0,3.261954261954262
1266990,4,2004-12-23,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,2.0,1.0,3.261954261954262
2412372,1,2002-10-19,5488,1977,Kentucky Fried Movie,2002,training,70s and 80s,2.75,4.0,3.261954261954262
617535,2,2004-04-30,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,3.261954261954262,0.0,3.261954261954262
947425,3,2004-11-12,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,3.0,7.0,3.261954261954262
540807,3,2004-05-24,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,2.3333333333333335,3.0,3.261954261954262
1267805,2,2002-08-23,5488,1977,Kentucky Fried Movie,2002,training,70s and 80s,3.0,4.0,4.0
2399157,1,2004-01-16,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,3.0,3.0,3.261954261954262
437239,4,2002-11-14,5488,1977,Kentucky Fried Movie,2002,training,70s and 80s,3.0,7.0,2.5
909926,3,2004-06-24,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,3.0,5.0,3.261954261954262
573928,1,2003-09-20,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,3.5,6.0,3.0
191869,3,2001-01-09,5488,1977,Kentucky Fried Movie,2001,training,70s and 80s,3.2222222222222223,9.0,3.0
1352912,3,2004-07-03,5488,1977,Kentucky Fried Movie,2004,validation,70s and 80s,4.0,1.0,3.261954261954262
209494,5,2003-01-24,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,3.8333333333333335,6.0,3.261954261954262
954111,3,2003-12-10,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,4.0,1.0,3.261954261954262
2591364,2,2002-07-15,5488,1977,Kentucky Fried Movie,2002,training,70s and 80s,3.261954261954262,0.0,3.261954261954262
335938,3,2003-01-26,5488,1977,Kentucky Fried Movie,2003,training,70s and 80s,3.142857142857143,7.0,2.0
958125,4,2004-06-02,6162,1963,Donovan's Reef,2004,validation,<1970,4.333333333333333,3.0,3.261954261954262
1222878,4,2004-10-19,6162,1963,Donovan's Reef,2004,validation,<1970,3.857142857142857,7.0,3.261954261954262
683427,3,2003-12-27,6162,1963,Donovan's Reef,2003,training,<1970,3.6666666666666665,9.0,3.261954261954262
1163123,5,2003-11-04,6162,1963,Donovan's Reef,2003,training,<1970,3.7142857142857144,7.0,3.261954261954262
800136,3,2004-10-29,6162,1963,Donovan's Reef,2004,validation,<1970,3.4,5.0,3.0
125296,3,2004-12-30,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,1.0,3.261954261954262
2468881,3,2004-08-06,6162,1963,Donovan's Reef,2004,validation,<1970,3.0,2.0,3.261954261954262
2127755,3,2004-03-24,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,3.0,3.261954261954262
1035499,3,2004-11-28,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,3.0,3.261954261954262
2251582,2,2004-06-07,6162,1963,Donovan's Reef,2004,validation,<1970,4.0,5.0,3.261954261954262
1302842,3,2003-09-30,6162,1963,Donovan's Reef,2003,training,<1970,3.875,8.0,4.0
1194759,4,2004-11-05,6162,1963,Donovan's Reef,2004,validation,<1970,3.875,8.0,3.261954261954262
1410683,3,2002-03-08,6162,1963,Donovan's Reef,2002,training,<1970,3.0,2.0,2.5
83366,3,2004-11-11,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,3.0,3.261954261954262
1516909,4,2003-08-28,6162,1963,Donovan's Reef,2003,training,<1970,4.0,2.0,3.261954261954262
343555,3,2004-10-11,6162,1963,Donovan's Reef,2004,validation,<1970,4.0,8.0,3.261954261954262
1527706,4,2003-08-06,6162,1963,Donovan's Reef,2003,training,<1970,3.8333333333333335,6.0,4.0
2603700,4,2001-08-22,6162,1963,Donovan's Reef,2001,training,<1970,3.7777777777777777,9.0,4.0
2482831,4,2003-10-21,6162,1963,Donovan's Reef,2003,training,<1970,3.5,8.0,3.5
2452906,5,2003-06-17,6162,1963,Donovan's Reef,2003,training,<1970,3.75,4.0,4.5
2555117,4,2004-06-06,6162,1963,Donovan's Reef,2004,validation,<1970,3.857142857142857,7.0,3.261954261954262
1936110,3,2003-06-06,6162,1963,Donovan's Reef,2003,training,<1970,3.4285714285714284,7.0,3.0
1951157,5,2003-08-17,6162,1963,Donovan's Reef,2003,training,<1970,4.666666666666667,3.0,5.0
149575,5,2004-10-03,6162,1963,Donovan's Reef,2004,validation,<1970,4.75,4.0,3.261954261954262
1873315,4,2004-04-17,6162,1963,Donovan's Reef,2004,validation,<1970,4.5,4.0,3.261954261954262
662832,2,2004-02-26,6162,1963,Donovan's Reef,2004,validation,<1970,3.6666666666666665,3.0,4.0
2191370,4,2004-10-08,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,3.0,3.261954261954262
1494821,3,2004-11-13,6162,1963,Donovan's Reef,2004,validation,<1970,3.7,10.0,3.261954261954262
1852784,4,2004-12-22,6162,1963,Donovan's Reef,2004,validation,<1970,3.0,4.0,3.261954261954262
2104457,5,2004-06-03,6162,1963,Donovan's Reef,2004,validation,<1970,3.3333333333333335,6.0,3.261954261954262
324887,1,2002-12-04,6162,1963,Donovan's Reef,2002,training,<1970,4.0,2.0,3.261954261954262
1018465,3,2004-05-14,6162,1963,Donovan's Reef,2004,validation,<1970,3.6,10.0,3.261954261954262
424418,5,2003-08-09,6162,1963,Donovan's Reef,2003,training,<1970,3.857142857142857,7.0,3.261954261954262
2059197,4,2004-12-23,6162,1963,Donovan's Reef,2004,validation,<1970,3.3333333333333335,3.0,3.261954261954262
1983528,2,2004-01-19,6162,1963,Donovan's Reef,2004,validation,<1970,3.261954261954262,0.0,3.261954261954262
2553056,4,2003-01-14,6162,1963,Donovan's Reef,2003,training,<1970,3.8333333333333335,6.0,4.0
2139217,3,2004-11-21,6162,1963,Donovan's Reef,2004,validation,<1970,3.0,4.0,3.261954261954262
1312066,4,2004-04-23,6162,1963,Donovan's Reef,2004,validation,<1970,3.261954261954262,0.0,3.261954261954262
901269,3,2002-08-29,6162,1963,Donovan's Reef,2002,training,<1970,3.3333333333333335,6.0,3.0
314656,5,2003-08-31,6162,1963,Donovan's Reef,2003,training,<1970,4.666666666666667,3.0,5.0
2642403,5,2004-06-19,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,3.0,3.261954261954262
761379,3,2002-03-07,6162,1963,Donovan's Reef,2002,training,<1970,3.5714285714285716,7.0,3.0
1249922,3,2003-11-06,6162,1963,Donovan's Reef,2003,training,<1970,3.0,4.0,3.261954261954262
619690,3,2004-11-16,6162,1963,Donovan's Reef,2004,validation,<1970,4.0,1.0,3.261954261954262
932047,4,2003-06-09,6162,1963,Donovan's Reef,2003,training,<1970,3.6666666666666665,6.0,3.261954261954262
1418126,3,2004-10-07,6162,1963,Donovan's Reef,2004,validation,<1970,4.0,1.0,3.261954261954262
885386,5,2004-10-13,6162,1963,Donovan's Reef,2004,validation,<1970,4.0,6.0,3.261954261954262
462857,4,2003-12-08,6162,1963,Donovan's Reef,2003,training,<1970,4.0,2.0,3.261954261954262
1722054,4,2003-08-26,6162,1963,Donovan's Reef,2003,training,<1970,5.0,1.0,3.261954261954262
1547747,5,2004-06-25,6162,1963,Donovan's Reef,2004,validation,<1970,3.1666666666666665,6.0,3.261954261954262
2067423,5,2004-12-27,6162,1963,Donovan's Reef,2004,validation,<1970,3.261954261954262,0.0,3.261954261954262
1044034,3,2004-11-20,6162,1963,Donovan's Reef,2004,validation,<1970,3.0,4.0,3.261954261954262
1105686,5,2004-12-30,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,3.0,3.261954261954262
947425,4,2004-08-29,6162,1963,Donovan's Reef,2004,validation,<1970,3.6666666666666665,3.0,3.261954261954262
867800,5,2004-05-07,6162,1963,Donovan's Reef,2004,validation,<1970,5.0,3.0,3.261954261954262
121229,4,2004-09-12,6162,1963,Donovan's Reef,2004,validation,<1970,3.2857142857142856,7.0,3.261954261954262
1696358,3,2003-12-01,6162,1963,Donovan's Reef,2003,training,<1970,3.0,6.0,3.261954261954262
1790903,3,2004-03-05,6162,1963,Donovan's Reef,2004,validation,<1970,3.5454545454545454,11.0,3.261954261954262
702103,4,2003-08-25,6162,1963,Donovan's Reef,2003,training,<1970,3.0,5.0,3.261954261954262
517188,4,2004-10-18,6162,1963,Donovan's Reef,2004,validation,<1970,3.2857142857142856,7.0,3.261954261954262
510438,4,2002-12-24,6162,1963,Donovan's Reef,2002,training,<1970,4.0,5.0,4.5
335938,4,2003-04-04,6162,1963,Donovan's Reef,2003,training,<1970,3.5,8.0,3.5
1017144,3,2003-12-26,6162,1963,Donovan's Reef,2003,training,<1970,4.0,2.0,3.261954261954262
1393236,1,2004-08-22,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,4.333333333333333,3.0,3.261954261954262
29000,2,2004-06-28,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.6666666666666665,3.0,3.261954261954262
2205734,5,2004-08-25,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1596982,4,2001-08-23,6953,1999,Twin Falls Idaho,2001,training,90s and 2000s,3.0,1.0,4.0
862850,3,2002-08-05,6953,1999,Twin Falls Idaho,2002,training,90s and 2000s,3.3333333333333335,3.0,3.0
1866424,4,2004-02-08,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,4.0,1.0,3.261954261954262
1161915,3,2004-05-16,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.5,2.0,3.5
504296,3,2004-03-16,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,4.5,2.0,4.5
1661702,3,2003-10-29,6953,1999,Twin Falls Idaho,2003,training,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1642678,3,2004-10-04,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1739440,5,2001-03-18,6953,1999,Twin Falls Idaho,2001,training,90s and 2000s,3.0,1.0,3.6666666666666665
220944,3,2004-08-10,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
781676,4,2003-05-25,6953,1999,Twin Falls Idaho,2003,training,90s and 2000s,3.0,2.0,3.5
715339,3,2004-11-15,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.261954261954262,0.0,2.5
1345636,5,2003-08-22,6953,1999,Twin Falls Idaho,2003,training,90s and 2000s,3.261954261954262,0.0,3.261954261954262
2176304,4,2004-01-05,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,4.333333333333333,3.0,4.0
1539884,5,2004-01-28,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1434786,3,2003-09-23,6953,1999,Twin Falls Idaho,2003,training,90s and 2000s,3.5,2.0,3.0
434585,3,2002-09-02,6953,1999,Twin Falls Idaho,2002,training,90s and 2000s,5.0,1.0,3.0
619690,5,2004-11-16,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1008039,5,2003-10-05,6953,1999,Twin Falls Idaho,2003,training,90s and 2000s,3.261954261954262,0.0,3.261954261954262
2613654,4,2003-06-27,6953,1999,Twin Falls Idaho,2003,training,90s and 2000s,3.261954261954262,0.0,3.261954261954262
701514,3,2004-08-10,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.5,2.0,3.261954261954262
2591364,3,2004-04-11,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1561647,5,2002-07-02,6953,1999,Twin Falls Idaho,2002,training,90s and 2000s,3.0,1.0,3.0
442222,4,2004-08-09,6953,1999,Twin Falls Idaho,2004,validation,90s and 2000s,3.6666666666666665,3.0,3.261954261954262
716091,4,2004-12-02,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.0,2.0,4.0
2213550,3,2004-06-15,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,4.0,1.0,3.261954261954262
1393236,5,2004-08-22,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.3333333333333335,3.0,3.261954261954262
2242958,3,2003-08-12,8469,1995,Living in Oblivion,2003,training,90s and 2000s,4.5,2.0,4.0
1123641,3,2003-03-14,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.6666666666666665,3.0,2.0
29000,4,2004-06-24,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.0,4.0,3.261954261954262
800136,1,2003-04-12,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.261954261954262,0.0,3.261954261954262
152583,4,2004-04-13,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1055705,4,2003-08-28,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.142857142857143,7.0,3.261954261954262
555841,2,2004-05-27,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,2.5,2.0,3.261954261954262
1927703,5,2004-01-06,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.6666666666666665,3.0,3.261954261954262
1575065,4,2004-06-07,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.5,2.0,3.261954261954262
2087189,3,2004-08-16,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,2.5,2.0,3.261954261954262
780532,4,2003-08-11,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.0,1.0,2.0
252054,4,2003-04-17,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.25,4.0,3.0
1939029,5,2004-05-19,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,4.333333333333333,3.0,1.0
1131759,3,2003-07-21,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.5,2.0,3.261954261954262
1597736,3,2003-05-22,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.8,5.0,3.0
1793530,3,2004-04-28,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.6,5.0,3.0
1483251,4,2004-07-14,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.6666666666666665,3.0,3.261954261954262
881355,3,2003-09-18,8469,1995,Living in Oblivion,2003,training,90s and 2000s,4.0,2.0,3.5
2408123,1,2004-04-26,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
2645828,5,2003-11-03,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.0,1.0,3.261954261954262
504296,5,2003-09-24,8469,1995,Living in Oblivion,2003,training,90s and 2000s,2.0,1.0,4.0
2555262,4,2004-03-14,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,4.0,2.0,3.261954261954262
136030,4,2004-11-23,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
324887,5,2003-04-16,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1236929,4,2004-06-22,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.5,4.0,3.261954261954262
2425662,5,2004-05-05,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1739440,5,2003-01-25,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.261954261954262,0.0,3.6666666666666665
220944,2,2004-06-21,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,2.0,1.0,3.261954261954262
715339,3,2003-07-20,8469,1995,Living in Oblivion,2003,training,90s and 2000s,2.0,1.0,2.0
1753194,3,2003-05-07,8469,1995,Living in Oblivion,2003,training,90s and 2000s,3.5,6.0,3.0
1357531,4,2004-03-29,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.3333333333333335,3.0,3.0
434585,2,2004-07-15,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.0,1.0,3.0
2115337,4,2004-09-14,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,5.0,1.0,3.261954261954262
2229846,4,2004-07-06,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1878057,2,2004-10-27,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.3333333333333335,3.0,3.261954261954262
932047,3,2004-08-15,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,1.5,2.0,3.0
2216322,4,2004-04-26,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,4.0,1.0,3.261954261954262
2357527,3,2004-01-25,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,4.0,3.0,3.261954261954262
2535512,3,2004-06-11,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,4.0,5.0,3.261954261954262
2518678,5,2003-05-27,8469,1995,Living in Oblivion,2003,training,90s and 2000s,4.0,2.0,3.3333333333333335
1432044,3,2004-12-07,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,4.0,1.0,3.261954261954262
1872828,5,2004-05-29,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
437239,4,2004-05-06,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.0,3.0,3.0
2583029,3,2004-07-06,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.6666666666666665,3.0,3.261954261954262
1440251,2,2004-08-23,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.261954261954262,0.0,3.261954261954262
1112365,1,2004-11-11,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.4,5.0,3.261954261954262
105421,4,2004-10-20,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,2.6666666666666665,3.0,3.261954261954262
954111,4,2004-10-25,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,3.5,2.0,3.261954261954262
442222,3,2004-05-10,8469,1995,Living in Oblivion,2004,validation,90s and 2000s,2.5,2.0,3.261954261954262
705603,3,2003-12-11,10041,1982,Cat People,2003,training,70s and 80s,3.5454545454545454,11.0,4.0
2648502,4,2003-06-23,10041,1982,Cat People,2003,training,70s and 80s,3.25,12.0,3.0
928691,3,2004-03-13,10041,1982,Cat People,2004,validation,70s and 80s,2.6,5.0,3.261954261954262
1393236,3,2004-08-22,10041,1982,Cat People,2004,validation,70s and 80s,2.0,1.0,3.261954261954262
2242958,1,2001-01-30,10041,1982,Cat People,2001,training,70s and 80s,3.0,7.0,3.261954261954262
2414149,3,2003-11-04,10041,1982,Cat People,2003,training,70s and 80s,3.0,2.0,3.261954261954262
800136,5,2002-01-30,10041,1982,Cat People,2002,training,70s and 80s,2.6,5.0,3.261954261954262
2243703,4,2004-05-11,10041,1982,Cat People,2004,validation,70s and 80s,3.4444444444444446,9.0,3.261954261954262
266320,3,2004-06-20,10041,1982,Cat People,2004,validation,70s and 80s,2.6,5.0,3.261954261954262
343283,4,2002-06-05,10041,1982,Cat People,2002,training,70s and 80s,2.727272727272727,11.0,4.0
290916,2,2004-06-30,10041,1982,Cat People,2004,validation,70s and 80s,3.625,8.0,3.5
1135038,3,2001-09-08,10041,1982,Cat People,2001,training,70s and 80s,3.2,10.0,5.0
1620201,3,2002-02-28,10041,1982,Cat People,2002,training,70s and 80s,3.5,4.0,3.261954261954262
870045,3,2004-07-29,10041,1982,Cat People,2004,validation,70s and 80s,2.0,3.0,3.261954261954262
1648404,2,2004-04-27,10041,1982,Cat People,2004,validation,70s and 80s,4.0,1.0,3.261954261954262
1734270,2,2004-07-01,10041,1982,Cat People,2004,validation,70s and 80s,3.0,4.0,2.0
1575065,3,2004-08-23,10041,1982,Cat People,2004,validation,70s and 80s,2.0,3.0,3.261954261954262
1410683,2,2002-01-21,10041,1982,Cat People,2002,training,70s and 80s,3.1666666666666665,6.0,3.261954261954262
1381258,1,2004-06-30,10041,1982,Cat People,2004,validation,70s and 80s,3.3333333333333335,3.0,3.261954261954262
1193468,2,2004-01-01,10041,1982,Cat People,2004,validation,70s and 80s,2.25,4.0,3.261954261954262
2603700,4,2000-10-27,10041,1982,Cat People,2000,training,70s and 80s,2.875,8.0,4.0
1847693,2,2003-05-29,10041,1982,Cat People,2003,training,70s and 80s,3.0,3.0,1.0
1571609,4,2003-08-21,10041,1982,Cat People,2003,training,70s and 80s,3.0,8.0,3.0
314635,3,2003-11-20,10041,1982,Cat People,2003,training,70s and 80s,2.888888888888889,9.0,4.0
1597736,2,2000-02-06,10041,1982,Cat People,2000,training,70s and 80s,3.0,8.0,3.0
775794,5,2001-07-28,10041,1982,Cat People,2001,training,70s and 80s,2.5714285714285716,7.0,3.0
965104,4,2004-05-26,10041,1982,Cat People,2004,validation,70s and 80s,2.3333333333333335,6.0,3.261954261954262
1815588,3,2004-09-08,10041,1982,Cat People,2004,validation,70s and 80s,2.5,6.0,3.261954261954262
1161256,3,2003-12-30,10041,1982,Cat People,2003,training,70s and 80s,3.0833333333333335,12.0,3.5
1123324,2,2004-11-12,10041,1982,Cat People,2004,validation,70s and 80s,3.25,4.0,3.261954261954262
2568738,3,2003-06-27,10041,1982,Cat People,2003,training,70s and 80s,2.0,3.0,3.261954261954262
2645828,2,2003-11-07,10041,1982,Cat People,2003,training,70s and 80s,3.261954261954262,0.0,3.261954261954262
2261989,2,2004-12-15,10041,1982,Cat People,2004,validation,70s and 80s,4.0,1.0,3.261954261954262
2202057,5,2003-08-10,10041,1982,Cat People,2003,training,70s and 80s,3.3,10.0,4.0
2621201,2,2001-11-11,10041,1982,Cat People,2001,training,70s and 80s,2.5,6.0,3.0
369756,4,2002-11-15,10041,1982,Cat People,2002,training,70s and 80s,3.125,8.0,2.5
771809,2,2004-11-04,10041,1982,Cat People,2004,validation,70s and 80s,3.5,2.0,3.261954261954262
1641753,3,2003-11-08,10041,1982,Cat People,2003,training,70s and 80s,3.3333333333333335,9.0,4.0
202619,4,2003-11-21,10041,1982,Cat People,2003,training,70s and 80s,3.0,7.0,4.0
9557,2,2004-02-13,10041,1982,Cat People,2004,validation,70s and 80s,2.8,5.0,3.261954261954262
943538,3,2003-09-23,10041,1982,Cat People,2003,training,70s and 80s,3.5,6.0,3.0
790459,3,2003-12-29,10041,1982,Cat People,2003,training,70s and 80s,3.5,8.0,3.261954261954262
332300,1,2003-06-03,10041,1982,Cat People,2003,training,70s and 80s,3.111111111111111,9.0,3.0
877394,4,2004-03-12,10041,1982,Cat People,2004,validation,70s and 80s,3.0,7.0,2.5
25049,2,2004-09-20,10041,1982,Cat People,2004,validation,70s and 80s,4.0,1.0,3.261954261954262
230252,4,2004-08-27,10041,1982,Cat People,2004,validation,70s and 80s,3.0,7.0,4.0
1236929,3,2004-09-29,10041,1982,Cat People,2004,validation,70s and 80s,3.0,6.0,3.261954261954262
750677,2,2003-12-22,10041,1982,Cat People,2003,training,70s and 80s,3.0,1.0,3.261954261954262
193303,2,2004-04-27,10041,1982,Cat People,2004,validation,70s and 80s,3.3333333333333335,3.0,2.0
109285,2,2003-11-01,10041,1982,Cat People,2003,training,70s and 80s,2.5,2.0,1.0
680045,2,2002-04-25,10041,1982,Cat People,2002,training,70s and 80s,4.0,1.0,3.261954261954262
902622,2,2004-04-20,10041,1982,Cat People,2004,validation,70s and 80s,3.261954261954262,0.0,3.261954261954262
294112,3,2004-07-28,10041,1982,Cat People,2004,validation,70s and 80s,2.75,8.0,3.261954261954262
1988375,3,2004-11-01,10041,1982,Cat People,2004,validation,70s and 80s,3.0,4.0,3.261954261954262
1539884,4,2004-06-11,10041,1982,Cat People,2004,validation,70s and 80s,3.5,2.0,3.261954261954262
138106,3,2004-10-31,10041,1982,Cat People,2004,validation,70s and 80s,3.0,4.0,3.261954261954262
1753194,3,2002-12-10,10041,1982,Cat People,2002,training,70s and 80s,2.3333333333333335,3.0,3.261954261954262
1777163,4,2004-12-09,10041,1982,Cat People,2004,validation,70s and 80s,3.0,3.0,3.261954261954262
1839542,1,2001-02-07,10041,1982,Cat People,2001,training,70s and 80s,3.0,7.0,3.0
761379,4,2002-03-06,10041,1982,Cat People,2002,training,70s and 80s,2.75,8.0,3.261954261954262
2229846,4,2003-06-09,10041,1982,Cat People,2003,training,70s and 80s,3.261954261954262,0.0,3.261954261954262
2005241,5,2004-12-16,10041,1982,Cat People,2004,validation,70s and 80s,3.0,1.0,3.261954261954262
1565175,3,2004-12-27,10041,1982,Cat People,2004,validation,70s and 80s,2.9,10.0,3.261954261954262
2126215,3,2004-03-01,10041,1982,Cat People,2004,validation,70s and 80s,2.625,8.0,3.261954261954262
490057,2,2001-03-18,10041,1982,Cat People,2001,training,70s and 80s,3.3076923076923075,13.0,3.0
889674,4,2004-02-28,10041,1982,Cat People,2004,validation,70s and 80s,3.0,6.0,3.261954261954262
1528122,2,2004-04-23,10041,1982,Cat People,2004,validation,70s and 80s,2.5,2.0,3.261954261954262
2535512,4,2004-07-30,10041,1982,Cat People,2004,validation,70s and 80s,2.727272727272727,11.0,3.261954261954262
947425,4,2004-08-29,10041,1982,Cat People,2004,validation,70s and 80s,2.8,5.0,3.261954261954262
1267805,4,2002-01-03,10041,1982,Cat People,2002,training,70s and 80s,3.0,8.0,2.0
576751,1,2001-06-10,10041,1982,Cat People,2001,training,70s and 80s,3.7,10.0,4.0
437239,3,2003-09-23,10041,1982,Cat People,2003,training,70s and 80s,2.625,8.0,3.0
909926,4,2004-08-10,10041,1982,Cat People,2004,validation,70s and 80s,2.857142857142857,7.0,3.261954261954262
1826742,2,2004-01-14,10041,1982,Cat People,2004,validation,70s and 80s,4.0,1.0,3.261954261954262
983674,5,2004-12-01,10041,1982,Cat People,2004,validation,70s and 80s,2.0,1.0,3.261954261954262
573928,3,2003-09-07,10041,1982,Cat People,2003,training,70s and 80s,2.0,1.0,1.0
191869,3,2001-04-19,10041,1982,Cat People,2001,training,70s and 80s,2.75,8.0,3.0
1352912,5,2004-11-12,10041,1982,Cat People,2004,validation,70s and 80s,2.5,2.0,3.261954261954262
326502,4,2004-05-27,10041,1982,Cat People,2004,validation,70s and 80s,3.2857142857142856,7.0,3.0
1451923,2,2001-06-01,10041,1982,Cat People,2001,training,70s and 80s,3.0,7.0,3.0
1561647,3,2002-11-07,10041,1982,Cat People,2002,training,70s and 80s,3.0,4.0,3.261954261954262
